bgg_id,primary_name,all_names,year,description,min_players,max_players,playing_time,min_play_time,max_play_time,min_age,categories,mechanics,families,designers,artists,publishers,bgg_rank,average_rating,bayes_average,users_rated,weight,owned
1218,Junior Labyrinth,Junior Labyrinth; Bluey: Labyrinth Junior; Cars 2: Junior Labyrinth; Disney Frozen II: Junior Labyrinth; Disney Frozen: Junior Labyrinth; Disney/Pixar Cars 2: Junior Labyrinth; Doolhof Junior; Fireman Sam: Junior Labyrinth; Gabby's Dollhouse: Labyrinth Junior; Junior Doolhof; Junior Labyrinthe; Laberinto Junior; Mijn eerste doolhof; Mon premier Labyrinthe; Le monde de Dory Labyrinthe Junior; Paw Patrol: Junior Labyrinth; Spidey and His Amazing Friends: Labyrinth Junior; Thomas & Friends: Junior Labyrinth; 라비린스 주니어,1995,"Junior Labyrinth, the beginner's version of Labyrinth and part of the Ravensburger Labyrinth Games series, is a maze like no other with twelve different treasures waiting to be found within the paths of the labyrinth, which shift with every turn.&#10;&#10;Thankfully, the players have some control over how the labyrinth walls move. Each turn, the active player takes the free labyrinth tile and pushes it along one of the rows or columns marked with an arrow on the game board. This action inserts t...",2,4,15,15,15,5,Children's Game; Fantasy; Maze; Racing,Map Deformation; Modular Board; Network and Route Building; Pattern Building; Pattern Recognition,Game: Labyrinth; Movies: Cars; Movies: Finding Nemo; Movies: Frozen; Movies: Pixar; TV Shows: Bluey; TV Shows: Thomas the Tank Engine; Versions & Editions: Junior Versions of Grown-Up Games,Max J. Kobbert,Max J. Kobbert; Joachim Krause; Paul Windle,Korea Boardgames; Ravensburger,15360,5.64159,5.53219,899,1.1667,2238
1219,Labyrinth,Labyrinth; The aMAZEing Labyrinth; Asterix Labyrinth; Avatar Labyrinth; De Betoverde Doolhof; Das blaue Labyrinth; Bláznivé bludisko; Bláznivé Bludiště; Despicable Me Labyrinth; Deutschland Labyrinth; Disney 100 Labyrinth; Disney Labyrinth; Doolhof; O Enigma do Labirinto; Den Fortryllede Labyrint; Furfangos Labirintus; Harry Potter Labyrinth; Hello Kitty Labyrinth; Laberinto; Labirinto; Il Labirinto Magico; Labirynt; Labyrinth Free Trial Size; Labyrinth Super Mario; Labyrinth: Jurassic World; Labyrinthe; Ludi labirint; I maestri del labirinto; Muuttuva labyrintti; Naruto Shippuden Labyrinth; Nori Labirint; One Piece Labyrinth; Pokémon Labyrinth; Pokémon Labyrinth: Glow in the Dark; Skarb Faraona; Spongebob Labyrinth; SpongeBob Schwammkopf Labyrinth; Star Wars IX Labyrinth; Super Labirynt; Tajemnice Labiryntu; Turma da Monica em Labirinto; Das verrückte Labyrinth; Völundarhúsið; Das Zukunftslabyrinth; Λαβύρινθος; Сумасшедший лабиринт; המבוך הקסום Labyrinth; ラビリンス Labyrinth; ラビリンス・ジァハン; ラビリンス・ジャパン; 라비린스,1986,"Labyrinth (formerly The aMAZEing Labyrinth) has spawned a whole line of Labyrinth games. The game board has a set of tiles fixed solidly onto it; the remaining tiles that make up the labyrinth slide in and out of the rows created by the tiles that are locked in place. One tile always remains outside the labyrinth, and players take turns taking this extra tile and sliding it into a row of the labyrinth, moving all those tiles and pushing one out the other side of the board; this newly removed til...",2,4,20,20,20,8,Children's Game; Maze; Puzzle,Map Deformation; Modular Board; Network and Route Building; Point to Point Movement; Slide / Push; Square Grid,Animals: Cats; Animals: Dinosaurs; Books: Harry Potter; Brands: Disney; Characters: Hello Kitty; Characters: Minions; Comic Books: Asterix; Comic Books: One Piece; Components: 7 x 7 Grids; Game: Labyrinth; Misc: Dice Tower Hall of Fame; Movies: Avatar; Movies: Jurassic Park; Movies: Star Wars; Promotional: Board Games; TV Shows: SpongeBob SquarePants; Video Game Theme: Nintendo; Video Game Theme: Pokémon; Video Game Theme: Super Mario Bros.,Max J. Kobbert,Xavier Gueniffey Durin; Andreas Härlin; Stephen Hillenburg; illuVision; Max J. Kobbert; Joachim Krause; Horst Laupheimer; Herbert Lentz; Sybille Ring; Wolfgang Scheit; Mauricio de Souza; vitamin-be.de; Thomas Weiss; Paul Windle,Ravensburger; Discovery Toys; Elmark; Estrela; Grow Jogos e Brinquedos; Korea Boardgames; MoBi; Otto Maier Verlag; Ronda; VAKKO; Το Καλό Παιχνίδι Α.Ε.,2007,6.40816,6.23407,15068,1.34,32021
122298,Morels,Morels; Boletaires; Funghi; Fungi; Na grzyby!; Грибы; Гъбки; 美味菇釀; 펀자이; 풍기,2012,"The woods are old-growth, dappled with sunlight. Delicious mushrooms beckon from every grove and hollow. Morels may be the most sought-after in these woods, but there are many tasty and valuable varieties awaiting the savvy collector. Bring a basket if you think it's your lucky day. Forage at night and you will be all alone when you stumble upon a bonanza. If you're hungry, put a pan on the fire and bask in the aroma of chanterelles as you saut&eacute; them in butter. Feeling mercantile? Sell po...",2,2,30,30,30,10,Card Game; Educational,Hand Management; Open Drafting; Set Collection,Digital Implementations: Apple App Store; Digital Implementations: Google Play; Misc: LongPack Games; Players: Two-Player Only Games; Theme: Food / Cooking; Theme: Mushrooms; Theme: Nature,Brent Povis,Vince Dorse; Jarek Nocoń; Brent Povis,"Two Lanterns Games; Bright World Games; Compaya.hu: Gamer Café Kft.; Edinorog; Fantasmagoria; HomoLudicus; Lautapelit.fi; Lotus Frog Games; MYBG Co., Ltd.; PaperGames (III); Pegasus Spiele; Popcorn Games; Rebel Sp. z o.o.",955,6.98092,6.66041,9820,1.7363,18425
122524,Monopoly Junior: Party,Monopoly Junior: Party; Monopoly Junior: Moc Atrakcji; Monopoly Junior: Πάρτι; Монополия для детей! Вечеринка,2011,"Monopoly game for kids.  Start your kids on a lifelong journey of Monopoly fun with this fast, exciting and easy to learn game.&#10;&#10;Kids buy properties, get Chance cards and earn cash for passing GO.  It's the grown-up game made simple for kids.&#10;&#10;Perfect little game to get kids used to the classic Monopoly theme of games.  They will learn how to count and manage money.  They will also have fun collecting their favorite party cards, moveing the cupcake markers and opening the surpris...",2,4,20,20,20,5,Children's Game,Roll / Spin and Move,Game: Monopoly (Official); Game: Monopoly Junior,,,Hasbro,28035,4.2029,5.45819,69,1,203
122599,Winter Tales,Winter Tales; Zimowe Opowieści; ウィンターテイルズ,2012,"Following the victory in the Conflict of Autumn, The Regime of Winter has clutched the Land of Fairy Tales in its cold grasp. Fuelled by hate and fear, Winter aims at extinguishing the flame of Love and the light of Hope under a blanket of snow and the never-ending chill of a winter night. In the winding alleys and the small houses desperately clinging to the hillside of Wintertown, frightened Tales move in the shadows, knowing they cannot allow all Hope for the future to be snuffed out by the c...",3,7,90,90,90,14,Card Game; Novel-based,Open Drafting; Point to Point Movement; Role Playing; Storytelling; Team-Based Game,Authors: Hans Christian Andersen; Books: Alice in Wonderland; Books: The Wizard of Oz; Folk Tales & Fairy Tales: Pinocchio; Folk Tales & Fairy Tales: Snow White,Jocularis; Matteo Santus,Jocularis; Andrea Olgiati,Albe Pavo; Fantasy Flight Games; Edge Entertainment; Galakta; Heidelberger Spieleverlag; Hobby Japan; Raven Distribution,15642,5.74296,5.53079,641,2.5185,2710
12346,Spooky Stairs,Spooky Stairs; Boo Who?; Draugastiginn; As escadas assombradas; L'escala embruixada; La escalera encantada; L'Escalier Hanté; Geistertreppe; Geistertreppe plus Flaschengeist; Kummitusportaat; La scala dei fantasmi; Spøgelsestrappen; Spøkelsestrappen; Spokentrap; Spokentrap plus spokenval; Spöktrappan; Straszne Schody; Szellemlépcső; Τα Στοιχειωμένα Σκαλοπάτια; Лестница с привидениями; מצודת הרוחות; 유령 계단,2003,"Things gets quite spooky on the &quot;Spirit Stairs&quot;. There's a race in the old castle ruin, and the most courageous have the edge. The ghost lives at the top of the stairs. Being completely quiet, a few brave children dart up the stairs- everyone wants to be first to scare the ghost with a &quot;BOOOO! &rdquo;But the ghost knows this age-old game and tries to transform the players into ghosts - one after the other one!&#10;&#10;Every turn players roll an enchanted die to see how fast they ...",2,4,15,10,15,4,Children's Game; Fantasy; Memory,Memory; Roll / Spin and Move,Components: Magnets; Creatures: Ghosts; Series: Drei Magier ghost games,Michelle Schanen,Johann Rüttinger; Rolf Vogt,Drei Magier Spiele; Competo / Marektoy; Devir; Enigma (Bergsala Enigma); FunMill.ru; G3; Gém Klub Kft.; Gigamic; Kaissa Chess & Games; Kod Kod; Korea Boardgames; Lion Rampant Imports; Mega Brands; Nordic Games GmbH; Schmidt Spiele; Spilbræt.dk; Vennerød Forlag AS; Нескучные игры,3626,6.4245,5.91248,1972,1.0942,3533
123540,Tokaido,Tokaido; Токайдо; Токайдо; 東海道,2012,"In Tokaido, each player is a traveler crossing the &quot;East sea road&quot;, one of the most magnificent roads of Japan. While traveling, you will meet people, taste fine meals, collect beautiful items, discover great panoramas, and visit temples and wild places but at the end of the day, when everyone has arrived at the end of the road you'll have to be the most initiated traveler &ndash; which means that you'll have to be the one who discovered the most interesting and varied things.&#10;&#10...",1,5,45,45,45,8,Travel,End Game Bonuses; Set Collection; Solo / Solitaire Game; Track Movement; Turn Order: Time Track; Variable Player Powers; Worker Placement,Category: Dized Tutorial; Country: Japan; Digital Implementations: Board Game Arena; Digital Implementations: Google Play; Digital Implementations: Steam; Digital Implementations: Tabletopia; Game: Tokaido; History: Edo Period; Misc: LongPack Games; Misc: Watch It Played How To Videos; Organizations: Automa Factory; Theme: Food / Cooking; Theme: Painting / Paintings,Antoine Bauza,Xavier Gueniffey Durin,"Funforge; Stonemaier Games; Asterion Press; Delta Vision Publishing; Devir; Enigma (Bergsala Enigma); Galápagos Jogos; Gém Klub Kft.; hobbity.eu; Hobby Japan; Hobby World; Jolly Thinkers; MINDOK; Passport Game Studios; Pegasus Spiele; Pendragon Game Studio; Rebel Sp. z o.o.; Rozum; Swan Panasia Co., Ltd.; Zhiyanjia",809,6.91606,6.74815,27642,1.7432,42109
124563,bodyIQ: Premium,bodyIQ: Premium; Body Junior,2010,"bodyIQ - Premium is a game about the body, how it works, how to improve it and physical exercises.&#10;&#10;Basically it a trivia game with a twist. There are 12 categories. 10 based on some of the bodys most important organs, 1 health check and 1 physical excersise, 600 questions/task all in all. Each turn the player roll the die, and moves his marker along the paths of the body. Depending on the space the player ends on, he will either get a question, a health check or a physical task to do. I...",2,6,30,30,30,8,Action / Dexterity; Educational; Medical; Trivia,Roll / Spin and Move,,Mette Nør Mønsted,,bodyIQ ApS,,3,0,1,0,1
125675,Doctor Who: The Card Game,Doctor Who: The Card Game,2012,"Game description from the publisher:&#10;&#10;Daleks, Cybermen, Sontarans &ndash; The list of threats is endless and no place in the universe is ever truly safe from danger, but there is one man who has made it his mission to defend the defenseless, help the helpless, and save everyone he can: a mysterious stranger, a force of nature who has seen his own planet die, a madman with a box.&#10;&#10;In Doctor Who: The Card Game, players act as the Doctor and his companions to defend specific locatio...",2,4,60,20,60,13,Card Game; Movies / TV / Radio theme; Science Fiction,Area Majority / Influence; Hand Management; Open Drafting; Secret Unit Deployment; Take That,Theme: Time Travel; TV Shows: Doctor Who,Martin Wallace,,Cubicle 7 Entertainment,13472,5.68027,5.54338,860,1.9706,2308
1269,Skip-Bo,Skip-Bo; Skip-Bo 50th Anniversary Edition; Skip-Bo Deluxe; SkipBo; World's Smallest Skip-Bo,1967,"Each player is dealt a stockpile of 30 cards. The winner will be whoever manages to empty their stockpile first. Cards are played onto four shared building piles in numerical sequence from 1 to 12. On each turn, a player draws until they have five cards in their hand, and then plays cards from: their hand, a top card of their discard piles, or their stockpile. At the end of their turn, a player must discard onto one of their four personal discard piles. Strategy involves the organizing of cards ...",2,6,20,20,20,8,Card Game,Hand Management,Card Games: Draw and Discard; Card Games: Shedding / Stops; Game: Skip-Bo; Series: World's Smallest (Super Impulse); Traditional Card Games: Spite and Malice,"Hazel ""Skip"" Bowman ",,"AMIGO; Gibsons; International Games; Mattel, Inc.; The Skip-bo Company; Super Impulse; Tomy; Waddingtons",18686,5.62791,5.51874,9297,1.1985,24720
127312,Enigma,Enigma; 에니그마,2012,"In Enigma, players are exploring an ancient temple, solving different problems to make their way from room to room.&#10;&#10;Problem solving is done simultaneously in four different categories &mdash; tangrams, block-stacking, canal-building and balance problems &mdash; and those who succeed expand the temple with the problem tile they solved, thus adding a new chain of rooms inside the temple or extending an existing chain of rooms. After placing a tile, a player can occupy a room on that tile ...",2,4,45,45,45,8,Adventure; Puzzle; Real-time,Open Drafting; Pattern Recognition; Tile Placement,Components: Sand Timers; Components: Tangrams,Touko Tahkokallio,Victor Boden; Paul Laane,Albi; Competo / Marektoy; Filosofia Éditions; Korea Boardgames; Z-Man Games; Zoch Verlag,5059,6.39598,5.76207,951,2.0714,1521
127997,Qin,Qin,2012,"In Qin players colonize the Chinese hinterland, seize territories, and expand their influence by placing tiles and pagodas.&#10;&#10;A move is simple: You choose one out of three tiles from your hand, place it onto the grid of the board, then draw a new tile. Each tile shows two landscapes. If you create a territory that consists of at least two spaces of the same landscape, you seize it. You can also expand your territories, take over territories from other players, and connect your territories...",2,4,30,30,30,8,Abstract Strategy; Ancient; Territory Building,Area Majority / Influence; Enclosure; Hand Management; Tile Placement,Country: China,Reiner Knizia,Dennis Lohausen,eggertspiele; Delta Vision Publishing; Gigamic; Lautapelit.fi; Pegasus Spiele; R&R Games; White Goblin Games,2125,6.80876,6.20605,2638,2.0263,3118
128882,The Resistance: Avalon,The Resistance: Avalon; Avalon; Avalon อวาลอน; Avalon: Rycerze Króla Artura; La Resistencia: Ávalon; Der Widerstand: Avalon; ΑΒΑΛΟΝ; Авалон; レジスタンス: アヴァロン; 抵抗組織：阿瓦隆; 레지스탕스 아발론,2012,"The Resistance: Avalon pits the forces of Good and Evil in a battle to control the future of civilization. Arthur represents the future of Britain, a promise of prosperity and honor, yet hidden among his brave warriors are Mordred's unscrupulous minions. These forces of evil are few in number but have knowledge of each other and remain hidden from all but one of Arthur's servants. Merlin alone knows the agents of evil, but he must speak of this only in riddles. If his true identity is discovered...",5,10,30,30,30,13,Bluffing; Card Game; Deduction; Fantasy; Medieval; Negotiation; Party Game; Spies / Secret Agents,Finale Ending; Hidden Roles; Roles with Asymmetric Information; Simultaneous Action Selection; Team-Based Game; Traitor Game; Variable Player Powers; Voting,Crowdfunding: Kickstarter; Game: Werewolf / Mafia; Series: Postcard Box Games (Indie Boards and Cards); Theme: King Arthur / The Knights of the Round Table / Camelot,Don Eskridge,Luis Francisco; George Patsouras; Nan Sumana; Rafał Szyma; Marco Turini,Indie Boards & Cards; Board Game VN; Broadway Toys LTD; Devir; Edge Entertainment; Enigma (Bergsala Enigma); Fantasmagoria; Geekach LLC; Gém Klub Kft.; Heidelberger Spieleverlag; Hobby Japan; Kaissa Chess & Games; Korea Boardgames; Lanlalen; Matagot; Portal Games; Raven Distribution; Wargames Club Publishing,221,7.50106,7.31298,35353,1.7392,51985
12942,No Thanks!,"No Thanks!; ¡No Gracias!; Ei, aitäh!; Geschenkt ... ist noch zu teuer!; Gesjaakt; Micsoda Pech #!?; Ne, ačiū!; Nē, paldies!; Nie, dziękuję; Nincs kegyelem!; No Merci; No Merci!; No Thanks; No, gracias; No, Grazie!; Non Merci; Oh S#!?; Podělaná smůla; Prezencik; Schöne Sch#!?e; Όχι Ευχαριστώ; Όχι Ευχαριστώ; Нет уж, спасибо!; Нет, спасибо!; Шл#к би трафив!; קקטוס; ゲシェンク; 不了不了; 不速之禮; 敬謝不敏; 禮物; 노 땡스!",2004,"No Thanks! is a card game designed to be as simple as it is engaging.&#10;&#10;The rules are simple.  Each turn, players have two options:&#10;&#10;    play one of their chips to avoid picking up the current face-up card&#10;    pick up the face-up card (along with any chips that have already been played on that card) and turn over the next card&#10;&#10;&#10;However, the choices aren't so easy as players compete to have the lowest score at the end of the game.  The deck of cards is numbered fro...",3,7,20,20,20,8,Card Game,Auction / Bidding; Closed Economy Auction; Push Your Luck; Score-and-Reset Game; Set Collection,Digital Implementations: Board Game Arena; Digital Implementations: BrettspielWelt; Misc: Dice Tower Hall of Fame; Misc: Lowest Score Wins,Thorsten Gimmler,Oliver Freudenreich; Dennis Lohausen; Atelier Löwentor,"AMIGO; 999 Games; asmodee; Boardgame Space; Broadway Toys LTD; Dal Negro; Dr. Wood Challenge Centre; Fractal Juegos; G3; Gigamic; KADABRA; Kaissa Chess & Games; Kikigagne?; Korea Boardgames; Lautapelit.fi; Lifestyle Boardgames Ltd; Mayfair Games; Mercurio; Möbius Games; Morapiaf; PaperGames (III); Piatnik; Rebel Sp. z o.o.; REXhry; Shafir Games (המשחקים של חיים שפיר); Studio Supernova; Swan Panasia Co., Ltd.; Vennerød Forlag AS; VR Distribution; Z-Man Games; Ігромаг",538,7.07958,6.95395,29223,1.1312,43716
